date,house,debateType,debate_uri,xml_uri
2017-11-30,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_employment_affairs_and_social_protection/2017-11-30/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_employment_affairs_and_social_protection/2017-11-30/debate/mul@/main.xml
2017-11-30,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2017-11-30/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2017-11-30/debate/mul@/main.xml
2017-11-30,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2017-11-30/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2017-11-30/debate/mul@/main.xml
2017-11-29,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_european_union_affairs/2017-11-29/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_european_union_affairs/2017-11-29/debate/mul@/main.xml
2017-11-29,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_foreign_affairs_and_trade_and_defence/2017-11-29/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_foreign_affairs_and_trade_and_defence/2017-11-29/debate/mul@/main.xml
2017-11-29,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_finance_public_expenditure_and_reform_and_taoiseach/2017-11-29/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_finance_public_expenditure_and_reform_and_taoiseach/2017-11-29/debate/mul@/main.xml
2017-11-29,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_housing_planning_and_local_government/2017-11-29/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_housing_planning_and_local_government/2017-11-29/debate/mul@/main.xml
2017-11-29,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_justice_and_equality/2017-11-29/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_justice_and_equality/2017-11-29/debate/mul@/main.xml
2017-11-29,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_rural_and_community_development/2017-11-29/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_rural_and_community_development/2017-11-29/debate/mul@/main.xml
2017-11-29,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_culture_heritage_and_the_gaeltacht/2017-11-29/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_culture_heritage_and_the_gaeltacht/2017-11-29/debate/mul@/main.xml
