fullName,firstName,lastName,gender,house,constituency,party,role,uri,membership_start,membership_end
Chris Flood,Chris,Flood,,25th Dáil,Dublin South-West,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Chris-Flood.D.1987-03-10,1987-03-10,1989-05-25
Beverley Flynn,Beverley,Flynn,,30th Dáil,Mayo,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Beverley-Flynn.D.1997-06-26,2007-06-14,2011-02-01
Beverley Flynn,Beverley,Flynn,,29th Dáil,Mayo,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Beverley-Flynn.D.1997-06-26,2002-06-06,2007-04-30
Beverley Flynn,Beverley,Flynn,,28th Dáil,Mayo,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Beverley-Flynn.D.1997-06-26,1997-06-26,2002-04-25
Eileen Flynn,Eileen,Flynn,,26th Seanad,Nominated by the Taoiseach,Independent,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Eileen-Flynn.S.2020-06-29,2020-06-29,2025-01-29
Eileen Flynn,Eileen,Flynn,,27th Seanad,Administrative Panel,Independent,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Eileen-Flynn.S.2020-06-29,2025-01-29,
John Flynn,John,Flynn,,15th Dáil,Kerry South,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/John-Flynn.D.1932-03-09,1954-06-02,1957-02-12
John Flynn,John,Flynn,,14th Dáil,Kerry South,Independent,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/John-Flynn.D.1932-03-09,1951-06-13,1954-04-24
John Flynn,John,Flynn,,13th Dáil,Kerry South,Independent,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/John-Flynn.D.1932-03-09,1948-02-18,1951-05-07
John Flynn,John,Flynn,,10th Dáil,Kerry South,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/John-Flynn.D.1932-03-09,1938-06-30,1943-05-31
John Flynn,John,Flynn,,9th Dáil,Kerry South,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/John-Flynn.D.1932-03-09,1937-07-21,1938-05-27
John Flynn,John,Flynn,,8th Dáil,Kerry,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/John-Flynn.D.1932-03-09,1933-02-08,1937-06-14
John Flynn,John,Flynn,,7th Dáil,Kerry,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/John-Flynn.D.1932-03-09,1932-03-09,1933-01-02
Pádraig Flynn,Pádraig,Flynn,,27th Dáil,Mayo West,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Pádraig-Flynn.D.1977-07-05,1992-12-14,1994-06-09
Pádraig Flynn,Pádraig,Flynn,,26th Dáil,Mayo West,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Pádraig-Flynn.D.1977-07-05,1989-06-29,1992-11-05
Pádraig Flynn,Pádraig,Flynn,,25th Dáil,Mayo West,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Pádraig-Flynn.D.1977-07-05,1987-03-10,1989-05-25
Pádraig Flynn,Pádraig,Flynn,,24th Dáil,Mayo West,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Pádraig-Flynn.D.1977-07-05,1982-12-14,1987-01-21
Pádraig Flynn,Pádraig,Flynn,,23rd Dáil,Mayo West,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Pádraig-Flynn.D.1977-07-05,1982-03-09,1982-11-04
Pádraig Flynn,Pádraig,Flynn,,22nd Dáil,Mayo West,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Pádraig-Flynn.D.1977-07-05,1981-06-30,1982-02-27
Pádraig Flynn,Pádraig,Flynn,,21st Dáil,Mayo West,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Pádraig-Flynn.D.1977-07-05,1977-07-05,1981-05-21
Stephen Flynn,Stephen,Flynn,,16th Dáil,Sligo-Leitrim,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Stephen-Flynn.D.1932-03-09,1957-03-20,1960-11-24
Stephen Flynn,Stephen,Flynn,,15th Dáil,Sligo-Leitrim,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Stephen-Flynn.D.1932-03-09,1954-06-02,1957-02-12
Stephen Flynn,Stephen,Flynn,,14th Dáil,Sligo-Leitrim,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Stephen-Flynn.D.1932-03-09,1951-06-13,1954-04-24
Stephen Flynn,Stephen,Flynn,,13th Dáil,Sligo-Leitrim,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Stephen-Flynn.D.1932-03-09,1948-02-18,1951-05-07
Stephen Flynn,Stephen,Flynn,,12th Dáil,Leitrim,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Stephen-Flynn.D.1932-03-09,1944-06-09,1948-01-12
Stephen Flynn,Stephen,Flynn,,11th Dáil,Leitrim,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Stephen-Flynn.D.1932-03-09,1943-07-01,1944-05-10
Stephen Flynn,Stephen,Flynn,,10th Dáil,Leitrim,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Stephen-Flynn.D.1932-03-09,1938-06-30,1943-05-31
Stephen Flynn,Stephen,Flynn,,9th Dáil,Leitrim,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Stephen-Flynn.D.1932-03-09,1937-07-21,1938-05-27
Stephen Flynn,Stephen,Flynn,,8th Dáil,Leitrim-Sligo,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Stephen-Flynn.D.1932-03-09,1933-02-08,1937-06-14
Stephen Flynn,Stephen,Flynn,,7th Dáil,Leitrim-Sligo,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Stephen-Flynn.D.1932-03-09,1932-03-09,1933-01-02
Andrew Fogarty,Andrew,Fogarty,,12th Dáil,Tipperary,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Andrew-Fogarty.D.1927-06-23,1944-06-09,1948-01-12
Andrew Fogarty,Andrew,Fogarty,,11th Dáil,Tipperary,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Andrew-Fogarty.D.1927-06-23,1943-07-01,1944-05-10
Andrew Fogarty,Andrew,Fogarty,,10th Dáil,Tipperary,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Andrew-Fogarty.D.1927-06-23,1938-06-30,1943-05-31
Andrew Fogarty,Andrew,Fogarty,,9th Dáil,Tipperary,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Andrew-Fogarty.D.1927-06-23,1937-07-21,1938-05-27
Andrew Fogarty,Andrew,Fogarty,,8th Dáil,Tipperary,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Andrew-Fogarty.D.1927-06-23,1933-02-08,1937-06-14
Andrew Fogarty,Andrew,Fogarty,,7th Dáil,Tipperary,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Andrew-Fogarty.D.1927-06-23,1932-03-09,1933-01-02
Andrew Fogarty,Andrew,Fogarty,,6th Dáil,Tipperary,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Andrew-Fogarty.D.1927-06-23,1927-10-11,1932-01-29
Andrew Fogarty,Andrew,Fogarty,,5th Dáil,Tipperary,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Andrew-Fogarty.D.1927-06-23,1927-06-23,1927-08-25
Andrew Fogarty,Andrew,Fogarty,,6th Seanad,Labour Panel,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Andrew-Fogarty.D.1927-06-23,1948-04-21,1951-07-25
Patrick J. Fogerty,Patrick J.,Fogerty,,12th Dáil,Dublin County,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-J-Fogerty.D.1937-07-21,1944-06-09,1947-05-02
Patrick J. Fogerty,Patrick J.,Fogerty,,11th Dáil,Dublin County,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-J-Fogerty.D.1937-07-21,1943-07-01,1944-05-10
Patrick J. Fogerty,Patrick J.,Fogerty,,10th Dáil,Dublin County,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-J-Fogerty.D.1937-07-21,1938-06-30,1943-05-31
Patrick J. Fogerty,Patrick J.,Fogerty,,9th Dáil,Dublin County,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-J-Fogerty.D.1937-07-21,1937-07-21,1938-05-27
Denis Foley,Denis,Foley,,28th Dáil,Kerry North,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Denis-Foley.D.1981-06-30,1997-06-26,2002-04-25
Denis Foley,Denis,Foley,,27th Dáil,Kerry North,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Denis-Foley.D.1981-06-30,1992-12-14,1997-05-15
Denis Foley,Denis,Foley,,19th Seanad,Industrial and Commercial Panel,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Denis-Foley.D.1981-06-30,1989-10-01,1992-12-17
Denis Foley,Denis,Foley,,25th Dáil,Kerry North,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Denis-Foley.D.1981-06-30,1987-03-10,1989-05-25
Denis Foley,Denis,Foley,,24th Dáil,Kerry North,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Denis-Foley.D.1981-06-30,1982-12-14,1987-01-21
Denis Foley,Denis,Foley,,23rd Dáil,Kerry North,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Denis-Foley.D.1981-06-30,1982-03-09,1982-11-04
Denis Foley,Denis,Foley,,22nd Dáil,Kerry North,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Denis-Foley.D.1981-06-30,1981-06-30,1982-02-27
Desmond Foley,Desmond,Foley,,19th Dáil,Dublin County North,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Desmond-Foley.D.1965-04-21,1969-07-02,1973-02-05
Desmond Foley,Desmond,Foley,,18th Dáil,Dublin County,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Desmond-Foley.D.1965-04-21,1965-04-21,1969-05-22
Norma Foley,Norma,Foley,,33rd Dáil,Kerry,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Norma-Foley.D.2020-02-08,2020-02-08,2024-11-08
Norma Foley,Norma,Foley,,34th Dáil,Kerry,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Norma-Foley.D.2020-02-08,2024-11-29,
Thomas Foran,Thomas,Foran,,5th Seanad,Nominated by the Taoiseach,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Thomas-Foran.S.1923-11-28,1944-08-18,1948-03-12
Thomas Foran,Thomas,Foran,,4th Seanad,Labour Panel,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Thomas-Foran.S.1923-11-28,1943-09-08,1944-07-05
Thomas Foran,Thomas,Foran,,3rd Seanad,Labour Panel,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Thomas-Foran.S.1923-11-28,1938-09-07,1943-07-14
Thomas Foran,Thomas,Foran,,1934 Seanad,1934,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Thomas-Foran.S.1923-11-28,1934-12-06,1936-05-29
Thomas Foran,Thomas,Foran,,1931 Seanad,1931,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Thomas-Foran.S.1923-11-28,1931-12-06,1934-12-05
Thomas Foran,Thomas,Foran,,1928 Seanad,1928,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Thomas-Foran.S.1923-11-28,1928-12-06,1931-12-05
Thomas Foran,Thomas,Foran,,1925 Seanad,1925,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Thomas-Foran.S.1923-11-28,1925-12-06,1928-12-05
Thomas Foran,Thomas,Foran,,1922 Seanad,,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Thomas-Foran.S.1923-11-28,1923-11-28,1925-12-05
Bernard Forbes,Bernard,Forbes,,1931 Seanad,1931,Independent,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Bernard-Forbes.S.1922-06-12,1931-12-06,1934-12-05
Bernard Forbes,Bernard,Forbes,,1928 Seanad,1928,Independent,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Bernard-Forbes.S.1922-06-12,1928-12-06,1931-12-05
Bernard Forbes,Bernard,Forbes,,1925 Seanad,1925,Independent,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Bernard-Forbes.S.1922-06-12,1925-12-06,1928-12-05
Bernard Forbes,Bernard,Forbes,,1922 Seanad,,Independent,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Bernard-Forbes.S.1922-06-12,1922-12-06,1925-12-05
Patrick Forde,Patrick,Forde,,19th Dáil,Cork Mid,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-Forde.D.1969-07-02,1969-07-02,1972-05-13
Billy Fox,Billy,Fox,,13th Seanad,Cultural and Educational Panel,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Billy-Fox.D.1969-07-02,1973-06-01,1974-03-12
Billy Fox,Billy,Fox,,19th Dáil,Monaghan,Fine Gael,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Billy-Fox.D.1969-07-02,1969-07-02,1973-02-05
Christopher Joseph Fox,Christopher Joseph,Fox,,21st Dáil,Dublin County North,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Christopher-Joseph-Fox.D.1977-07-05,1977-07-05,1981-05-21
Johnny Fox,Johnny,Fox,,27th Dáil,Wicklow,Independent,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Johnny-Fox.D.1992-12-14,1992-12-14,1995-03-17
Mildred Fox,Mildred,Fox,,29th Dáil,Wicklow,Independent,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Mildred-Fox.D.1995-06-29,2002-06-06,2007-04-30
Mildred Fox,Mildred,Fox,,28th Dáil,Wicklow,Independent,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Mildred-Fox.D.1995-06-29,1997-06-26,2002-04-25
Mildred Fox,Mildred,Fox,,27th Dáil,Wicklow,Independent,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Mildred-Fox.D.1995-06-29,1995-06-29,1997-05-15
Thomas Foxe,Thomas,Foxe,,27th Dáil,Longford-Roscommon,Independent,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Thomas-Foxe.D.1989-06-29,1992-12-14,1997-05-15
Thomas Foxe,Thomas,Foxe,,26th Dáil,Roscommon,Independent,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Thomas-Foxe.D.1989-06-29,1989-06-29,1992-11-05
Joan Freeman,Joan,Freeman,,25th Seanad,Nominated by the Taoiseach,Independent,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Joan-Freeman.S.2016-04-25,2016-04-25,2020-03-29
Seán French,Seán,French,,6th Dáil,Cork Borough,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Seán-French.D.1927-06-23,1927-10-11,1932-01-29
Seán French,Seán,French,,5th Dáil,Cork Borough,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Seán-French.D.1927-06-23,1927-06-23,1927-08-25
Seán French,Seán,French,,23rd Dáil,Cork North-Central,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Seán-French.D.1967-11-09,1982-03-09,1982-11-04
Seán French,Seán,French,,22nd Dáil,Cork North-Central,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Seán-French.D.1967-11-09,1981-06-30,1982-02-27
Seán French,Seán,French,,21st Dáil,Cork City,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Seán-French.D.1967-11-09,1977-07-05,1981-05-21
Seán French,Seán,French,,20th Dáil,Cork City North-West,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Seán-French.D.1967-11-09,1973-03-14,1977-05-25
Seán French,Seán,French,,19th Dáil,Cork City North-West,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Seán-French.D.1967-11-09,1969-07-02,1973-02-05
Seán French,Seán,French,,18th Dáil,Cork Borough,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Seán-French.D.1967-11-09,1967-11-09,1969-05-22
Brian Friel,Brian,Friel,,18th Seanad,Nominated by the Taoiseach,Independent,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Brian-Friel.S.1989-06-26,1987-04-25,1989-07-05
John Friel,John,Friel,,13th Dáil,Donegal East,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/John-Friel.D.1937-07-21,1948-02-18,1951-05-07
John Friel,John,Friel,,12th Dáil,Donegal East,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/John-Friel.D.1937-07-21,1944-06-09,1948-01-12
John Friel,John,Friel,,11th Dáil,Donegal East,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/John-Friel.D.1937-07-21,1943-07-01,1944-05-10
John Friel,John,Friel,,10th Dáil,Donegal East,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/John-Friel.D.1937-07-21,1938-06-30,1943-05-31
John Friel,John,Friel,,9th Dáil,Donegal East,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/John-Friel.D.1937-07-21,1937-07-21,1938-05-27
Stephen Fuller,Stephen,Fuller,,10th Dáil,Kerry North,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Stephen-Fuller.D.1937-07-21,1938-06-30,1943-05-31
Stephen Fuller,Stephen,Fuller,,9th Dáil,Kerry North,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Stephen-Fuller.D.1937-07-21,1937-07-21,1938-05-27
Kathleen Funchion,Kathleen,Funchion,,32nd Dáil,Carlow-Kilkenny,Sinn Féin,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Kathleen-Funchion.D.2016-10-03,2016-03-10,2020-01-14
Kathleen Funchion,Kathleen,Funchion,,33rd Dáil,Carlow-Kilkenny,Sinn Féin,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Kathleen-Funchion.D.2016-10-03,2020-02-08,2024-07-15
Walter Furlong,Walter,Furlong,,12th Dáil,Cork Borough,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Walter-Furlong.D.1944-06-09,1944-06-09,1948-01-12
John Gaffney,John,Gaffney,,2nd Seanad,Labour Panel,Independent,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/John-Gaffney.S.1938-04-27,1938-04-27,1938-07-22
Patrick Gaffney,Patrick,Gaffney,,3rd Dáil,Carlow-Kilkenny,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-Gaffney.D.1922-09-09,1922-09-09,1923-08-09
Ann Gallagher,Ann,Gallagher,,20th Seanad,Industrial and Commercial Panel,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Ann-Gallagher.S.1997-01-28,1993-02-17,1997-07-10
Colm Gallagher,Colm,Gallagher,,16th Dáil,Dublin North-Central,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Colm-Gallagher.D.1951-06-13,1957-03-20,1957-06-26
Colm Gallagher,Colm,Gallagher,,14th Dáil,Dublin North-Central,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Colm-Gallagher.D.1951-06-13,1951-06-13,1954-04-24
Denis Gallagher,Denis,Gallagher,,25th Dáil,Mayo West,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Denis-Gallagher.D.1973-03-14,1987-03-10,1989-05-25
Denis Gallagher,Denis,Gallagher,,24th Dáil,Mayo West,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Denis-Gallagher.D.1973-03-14,1982-12-14,1987-01-21
Denis Gallagher,Denis,Gallagher,,23rd Dáil,Mayo West,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Denis-Gallagher.D.1973-03-14,1982-03-09,1982-11-04
Denis Gallagher,Denis,Gallagher,,22nd Dáil,Mayo West,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Denis-Gallagher.D.1973-03-14,1981-06-30,1982-02-27
Denis Gallagher,Denis,Gallagher,,21st Dáil,Mayo West,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Denis-Gallagher.D.1973-03-14,1977-07-05,1981-05-21
Denis Gallagher,Denis,Gallagher,,20th Dáil,Mayo West,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Denis-Gallagher.D.1973-03-14,1973-03-14,1977-05-25
James Gallagher,James,Gallagher,,21st Dáil,Sligo-Leitrim,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/James-Gallagher.D.1961-10-11,1977-07-05,1981-05-21
James Gallagher,James,Gallagher,,19th Dáil,Sligo-Leitrim,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/James-Gallagher.D.1961-10-11,1969-07-02,1973-02-05
James Gallagher,James,Gallagher,,18th Dáil,Sligo-Leitrim,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/James-Gallagher.D.1961-10-11,1965-04-21,1969-05-22
James Gallagher,James,Gallagher,,17th Dáil,Sligo-Leitrim,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/James-Gallagher.D.1961-10-11,1961-10-11,1965-03-18
Pat Gallagher,Pat,Gallagher,,21st Seanad,Industrial and Commercial Panel,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Pat-Gallagher.D.1992-12-14,1997-09-17,2002-06-26
Pat Gallagher,Pat,Gallagher,,27th Dáil,Laois-Offaly,Labour Party,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Pat-Gallagher.D.1992-12-14,1992-12-14,1997-05-15
Pat the Cope Gallagher,Pat the Cope,Gallagher,,32nd Dáil,Donegal,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Pat-the-Cope-Gallagher.D.1981-06-30,2016-03-10,2020-01-14
Pat the Cope Gallagher,Pat the Cope,Gallagher,,30th Dáil,Donegal South-West,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Pat-the-Cope-Gallagher.D.1981-06-30,2007-06-14,2010-11-25
Pat the Cope Gallagher,Pat the Cope,Gallagher,,29th Dáil,Donegal South-West,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Pat-the-Cope-Gallagher.D.1981-06-30,2002-06-06,2007-04-30
Pat the Cope Gallagher,Pat the Cope,Gallagher,,27th Dáil,Donegal South-West,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Pat-the-Cope-Gallagher.D.1981-06-30,1992-12-14,1997-05-15
Pat the Cope Gallagher,Pat the Cope,Gallagher,,26th Dáil,Donegal South-West,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Pat-the-Cope-Gallagher.D.1981-06-30,1989-06-29,1992-11-05
Pat the Cope Gallagher,Pat the Cope,Gallagher,,25th Dáil,Donegal South-West,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Pat-the-Cope-Gallagher.D.1981-06-30,1987-03-10,1989-05-25
Pat the Cope Gallagher,Pat the Cope,Gallagher,,24th Dáil,Donegal South-West,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Pat-the-Cope-Gallagher.D.1981-06-30,1982-12-14,1987-01-21
Pat the Cope Gallagher,Pat the Cope,Gallagher,,23rd Dáil,Donegal South-West,Fianna Fáil,TD or Senator,https://data.oireachtas.ie/ie/oireachtas/member/id/Pat-the-Cope-Gallagher.D.1981-06-30,1982-03-09,1982-11-04
