"month","in_government","Topic_ID","Score","Role","Topic_Label","Regime"
2019-09-01,"1","T10",0.0418289873618432,"Government","T10: Archives & Records","Other"
2019-09-01,"1","T11",0.00649085941126677,"Government","T11: Infant Mortality & Vaccine Trials","Exploratory"
2019-09-01,"1","T12",0.00389559725818403,"Government","T12: Family Law & Social Norms","Exploratory"
2019-09-01,"1","T13",0.0278729701026111,"Government","T13: Parliamentary Procedure","Managerial"
2019-09-01,"1","T14",0.111760098431268,"Government","T14: Order of Business & Seanad","Managerial"
2019-09-01,"1","T15",0.00158974660074031,"Government","T15: Abortion & Eighth Amendment","Other"
2019-09-01,"1","T16",0.215550434360145,"Government","T16: Informal & Direct Debate","Exploratory"
2019-09-01,"1","T17",0.045984918346303,"Government","T17: Commission Scope & Establishment","Managerial"
2019-09-01,"1","T18",0.00174444843091703,"Government","T18: Grace Case & Child Protection","Exploratory"
2019-09-01,"1","T19",0.00975972942144681,"Government","T19: Survivor Truth & Shame","Exploratory"
2019-09-01,"1","T20",0.124985681436,"Government","T20: Formal & Supportive Debate","Managerial"
2019-09-01,"1","T21",0.00326906512901533,"Government","T21: Irish Language","Exploratory"
2019-09-01,"1","T22",0.00370283060647868,"Government","T22: Church Role","Exploratory"
2019-10-01,"0","T1",0.0312757346188455,"Opposition","T1: Mother and Baby Homes & County Homes","Other"
2019-10-01,"0","T2",0.00545197850178732,"Opposition","T2: Survivor Redress & Exclusions","Exploratory"
2019-10-01,"0","T3",0.016412927245845,"Opposition","T3: Party Politics","Exploratory"
2019-10-01,"0","T4",0.0322036375788122,"Opposition","T4: Tuam Site & Excavation","Managerial"
2019-10-01,"0","T5",0.00233781141081959,"Opposition","T5: Childcare Funding","Managerial"
2019-10-01,"0","T6",0.00367076371182879,"Opposition","T6: Human Rights & Legislation","Exploratory"
2019-10-01,"0","T7",0.216461431163359,"Opposition","T7: Commission Reports & Delays","Other"
2019-10-01,"0","T8",0.000106922100809954,"Opposition","T8: Redress Administration","Managerial"
2019-10-01,"0","T9",0.00372556887404091,"Opposition","T9: Adoption & Identity","Other"
2019-10-01,"0","T10",0.0141606372876497,"Opposition","T10: Archives & Records","Other"
2019-10-01,"0","T11",0.159644263611058,"Opposition","T11: Infant Mortality & Vaccine Trials","Exploratory"
2019-10-01,"0","T12",0.0616805490580627,"Opposition","T12: Family Law & Social Norms","Exploratory"
2019-10-01,"0","T13",0.00359136744608405,"Opposition","T13: Parliamentary Procedure","Managerial"
2019-10-01,"0","T14",0.003229572846326,"Opposition","T14: Order of Business & Seanad","Managerial"
2019-10-01,"0","T15",0.00288883694911417,"Opposition","T15: Abortion & Eighth Amendment","Other"
2019-10-01,"0","T16",0.0681635258904771,"Opposition","T16: Informal & Direct Debate","Exploratory"
2019-10-01,"0","T17",0.0617408150314501,"Opposition","T17: Commission Scope & Establishment","Managerial"
2019-10-01,"0","T18",0.143144478344082,"Opposition","T18: Grace Case & Child Protection","Exploratory"
2019-10-01,"0","T19",0.0204347679795053,"Opposition","T19: Survivor Truth & Shame","Exploratory"
2019-10-01,"0","T20",0.00990245929073549,"Opposition","T20: Formal & Supportive Debate","Managerial"
2019-10-01,"0","T21",0.00220905761580584,"Opposition","T21: Irish Language","Exploratory"
2019-10-01,"0","T22",0.137562893443502,"Opposition","T22: Church Role","Exploratory"
2019-10-01,"1","T1",0.00779370724141921,"Government","T1: Mother and Baby Homes & County Homes","Other"
2019-10-01,"1","T2",0.000168166540600347,"Government","T2: Survivor Redress & Exclusions","Exploratory"
2019-10-01,"1","T3",0.00334327637628485,"Government","T3: Party Politics","Exploratory"
2019-10-01,"1","T4",0.0232315553014903,"Government","T4: Tuam Site & Excavation","Managerial"
2019-10-01,"1","T5",0.668500317215027,"Government","T5: Childcare Funding","Managerial"
2019-10-01,"1","T6",0.0261728110068063,"Government","T6: Human Rights & Legislation","Exploratory"
2019-10-01,"1","T7",0.004837503397779,"Government","T7: Commission Reports & Delays","Other"
2019-10-01,"1","T8",0.000614242247084629,"Government","T8: Redress Administration","Managerial"
2019-10-01,"1","T9",0.00104022563747997,"Government","T9: Adoption & Identity","Other"
2019-10-01,"1","T10",0.00354515338778048,"Government","T10: Archives & Records","Other"
2019-10-01,"1","T11",0.000414623644674764,"Government","T11: Infant Mortality & Vaccine Trials","Exploratory"
2019-10-01,"1","T12",0.00173337659530252,"Government","T12: Family Law & Social Norms","Exploratory"
2019-10-01,"1","T13",0.009157711924695,"Government","T13: Parliamentary Procedure","Managerial"
2019-10-01,"1","T14",0.14076115333072,"Government","T14: Order of Business & Seanad","Managerial"
2019-10-01,"1","T15",0.043111115034083,"Government","T15: Abortion & Eighth Amendment","Other"
2019-10-01,"1","T16",0.0393423742033797,"Government","T16: Informal & Direct Debate","Exploratory"
2019-10-01,"1","T17",0.00215989634243338,"Government","T17: Commission Scope & Establishment","Managerial"
2019-10-01,"1","T18",0.00357546616819853,"Government","T18: Grace Case & Child Protection","Exploratory"
2019-10-01,"1","T19",0.000534464624320379,"Government","T19: Survivor Truth & Shame","Exploratory"
2019-10-01,"1","T20",0.015651825586654,"Government","T20: Formal & Supportive Debate","Managerial"
2019-10-01,"1","T21",0.000767333324669674,"Government","T21: Irish Language","Exploratory"
2019-10-01,"1","T22",0.00354370086911675,"Government","T22: Church Role","Exploratory"
2019-11-01,"0","T1",0.0215516538920945,"Opposition","T1: Mother and Baby Homes & County Homes","Other"
2019-11-01,"0","T2",0.0213197288440483,"Opposition","T2: Survivor Redress & Exclusions","Exploratory"
2019-11-01,"0","T3",0.00699978787811386,"Opposition","T3: Party Politics","Exploratory"
2019-11-01,"0","T4",0.00656117598396199,"Opposition","T4: Tuam Site & Excavation","Managerial"
2019-11-01,"0","T5",0.0727212286695905,"Opposition","T5: Childcare Funding","Managerial"
2019-11-01,"0","T6",0.17769677789108,"Opposition","T6: Human Rights & Legislation","Exploratory"
2019-11-01,"0","T7",0.0119385482645664,"Opposition","T7: Commission Reports & Delays","Other"
2019-11-01,"0","T8",0.00787750398631378,"Opposition","T8: Redress Administration","Managerial"
2019-11-01,"0","T9",0.00479646723820725,"Opposition","T9: Adoption & Identity","Other"
2019-11-01,"0","T10",0.240829616256371,"Opposition","T10: Archives & Records","Other"
2019-11-01,"0","T11",0.0266959962153806,"Opposition","T11: Infant Mortality & Vaccine Trials","Exploratory"
2019-11-01,"0","T12",0.0283563544041388,"Opposition","T12: Family Law & Social Norms","Exploratory"
2019-11-01,"0","T13",0.0098246245740501,"Opposition","T13: Parliamentary Procedure","Managerial"
2019-11-01,"0","T14",0.00884851330974664,"Opposition","T14: Order of Business & Seanad","Managerial"
2019-11-01,"0","T15",0.00129308077901001,"Opposition","T15: Abortion & Eighth Amendment","Other"
2019-11-01,"0","T16",0.140157442205057,"Opposition","T16: Informal & Direct Debate","Exploratory"
2019-11-01,"0","T17",0.00450126656305655,"Opposition","T17: Commission Scope & Establishment","Managerial"
2019-11-01,"0","T18",0.0606749524622013,"Opposition","T18: Grace Case & Child Protection","Exploratory"
2019-11-01,"0","T19",0.0679735380155905,"Opposition","T19: Survivor Truth & Shame","Exploratory"
2019-11-01,"0","T20",0.0255486291410632,"Opposition","T20: Formal & Supportive Debate","Managerial"
2019-11-01,"0","T21",0.00236878912027635,"Opposition","T21: Irish Language","Exploratory"
2019-11-01,"0","T22",0.0514643243060814,"Opposition","T22: Church Role","Exploratory"
2020-05-01,"1","T1",0.044046563765255,"Government","T1: Mother and Baby Homes & County Homes","Other"
2020-05-01,"1","T2",0.00460710665575594,"Government","T2: Survivor Redress & Exclusions","Exploratory"
2020-05-01,"1","T3",0.00613051818041829,"Government","T3: Party Politics","Exploratory"
2020-05-01,"1","T4",0.00406119057431869,"Government","T4: Tuam Site & Excavation","Managerial"
2020-05-01,"1","T5",0.0538482921493209,"Government","T5: Childcare Funding","Managerial"
2020-05-01,"1","T6",0.00834465537806191,"Government","T6: Human Rights & Legislation","Exploratory"
2020-05-01,"1","T7",0.219845549214651,"Government","T7: Commission Reports & Delays","Other"
2020-05-01,"1","T8",0.00192948678858377,"Government","T8: Redress Administration","Managerial"
2020-05-01,"1","T9",0.0025014408241409,"Government","T9: Adoption & Identity","Other"
2020-05-01,"1","T10",0.044683392913986,"Government","T10: Archives & Records","Other"
2020-05-01,"1","T11",0.00445781313765202,"Government","T11: Infant Mortality & Vaccine Trials","Exploratory"
2020-05-01,"1","T12",0.00464112713530234,"Government","T12: Family Law & Social Norms","Exploratory"
2020-05-01,"1","T13",0.0154315360030585,"Government","T13: Parliamentary Procedure","Managerial"
2020-05-01,"1","T14",0.00923781295633008,"Government","T14: Order of Business & Seanad","Managerial"
2020-05-01,"1","T15",0.00101314398681289,"Government","T15: Abortion & Eighth Amendment","Other"
2020-05-01,"1","T16",0.190434959765316,"Government","T16: Informal & Direct Debate","Exploratory"
2020-05-01,"1","T17",0.0153770778101798,"Government","T17: Commission Scope & Establishment","Managerial"
2020-05-01,"1","T18",0.143319058144184,"Government","T18: Grace Case & Child Protection","Exploratory"
2020-05-01,"1","T19",0.0147063668873735,"Government","T19: Survivor Truth & Shame","Exploratory"
2020-05-01,"1","T20",0.139105465550019,"Government","T20: Formal & Supportive Debate","Managerial"
2020-05-01,"1","T21",0.0713813854292463,"Government","T21: Irish Language","Exploratory"
2020-05-01,"1","T22",0.000896056750033187,"Government","T22: Church Role","Exploratory"
2020-07-01,"0","T1",0.0475038746464527,"Opposition","T1: Mother and Baby Homes & County Homes","Other"
2020-07-01,"0","T2",0.0248326946982243,"Opposition","T2: Survivor Redress & Exclusions","Exploratory"
2020-07-01,"0","T3",0.147656422402246,"Opposition","T3: Party Politics","Exploratory"
2020-07-01,"0","T4",0.0351615158071396,"Opposition","T4: Tuam Site & Excavation","Managerial"
2020-07-01,"0","T5",0.0134003394579064,"Opposition","T5: Childcare Funding","Managerial"
2020-07-01,"0","T6",0.0244525466903517,"Opposition","T6: Human Rights & Legislation","Exploratory"
2020-07-01,"0","T7",0.18840469322643,"Opposition","T7: Commission Reports & Delays","Other"
2020-07-01,"0","T8",0.00168211867725779,"Opposition","T8: Redress Administration","Managerial"
2020-07-01,"0","T9",0.00185740781899904,"Opposition","T9: Adoption & Identity","Other"
2020-07-01,"0","T10",0.0349066970374379,"Opposition","T10: Archives & Records","Other"
2020-07-01,"0","T11",0.131021095793776,"Opposition","T11: Infant Mortality & Vaccine Trials","Exploratory"
2020-07-01,"0","T12",0.00280584106599608,"Opposition","T12: Family Law & Social Norms","Exploratory"
2020-07-01,"0","T13",0.0457125283775365,"Opposition","T13: Parliamentary Procedure","Managerial"
2020-07-01,"0","T14",0.0248261695075259,"Opposition","T14: Order of Business & Seanad","Managerial"
2020-07-01,"0","T15",0.00278430341877088,"Opposition","T15: Abortion & Eighth Amendment","Other"
2020-07-01,"0","T16",0.090437359659089,"Opposition","T16: Informal & Direct Debate","Exploratory"
2020-07-01,"0","T17",0.0067017537105398,"Opposition","T17: Commission Scope & Establishment","Managerial"
2020-07-01,"0","T18",0.0675122032378316,"Opposition","T18: Grace Case & Child Protection","Exploratory"
2020-07-01,"0","T19",0.044077359039366,"Opposition","T19: Survivor Truth & Shame","Exploratory"
2020-07-01,"0","T20",0.0529318449271135,"Opposition","T20: Formal & Supportive Debate","Managerial"
2020-07-01,"0","T21",0.00971269937453866,"Opposition","T21: Irish Language","Exploratory"
2020-07-01,"0","T22",0.00161853142547029,"Opposition","T22: Church Role","Exploratory"
2020-07-01,"1","T1",0.0659649859606735,"Government","T1: Mother and Baby Homes & County Homes","Other"
2020-07-01,"1","T2",0.0163302775159838,"Government","T2: Survivor Redress & Exclusions","Exploratory"
2020-07-01,"1","T3",0.0238858928331163,"Government","T3: Party Politics","Exploratory"
2020-07-01,"1","T4",0.00774971321919039,"Government","T4: Tuam Site & Excavation","Managerial"
2020-07-01,"1","T5",0.154576698750424,"Government","T5: Childcare Funding","Managerial"
2020-07-01,"1","T6",0.00519400614537968,"Government","T6: Human Rights & Legislation","Exploratory"
2020-07-01,"1","T7",0.107463705943425,"Government","T7: Commission Reports & Delays","Other"
2020-07-01,"1","T8",0.0116883436680407,"Government","T8: Redress Administration","Managerial"
2020-07-01,"1","T9",0.00253938856540845,"Government","T9: Adoption & Identity","Other"
2020-07-01,"1","T10",0.0533066052281247,"Government","T10: Archives & Records","Other"
2020-07-01,"1","T11",0.00405966581614691,"Government","T11: Infant Mortality & Vaccine Trials","Exploratory"
2020-07-01,"1","T12",0.00559453366584493,"Government","T12: Family Law & Social Norms","Exploratory"
2020-07-01,"1","T13",0.0107627974392463,"Government","T13: Parliamentary Procedure","Managerial"
2020-07-01,"1","T14",0.0269482033400056,"Government","T14: Order of Business & Seanad","Managerial"
2020-07-01,"1","T15",0.00121932567018525,"Government","T15: Abortion & Eighth Amendment","Other"
2020-07-01,"1","T16",0.383763430987774,"Government","T16: Informal & Direct Debate","Exploratory"
2020-07-01,"1","T17",0.0172280899501765,"Government","T17: Commission Scope & Establishment","Managerial"
2020-07-01,"1","T18",0.00472487888097213,"Government","T18: Grace Case & Child Protection","Exploratory"
2020-07-01,"1","T19",0.0285482885326222,"Government","T19: Survivor Truth & Shame","Exploratory"
2020-07-01,"1","T20",0.062687408397816,"Government","T20: Formal & Supportive Debate","Managerial"
2020-07-01,"1","T21",0.00249491119630932,"Government","T21: Irish Language","Exploratory"
2020-07-01,"1","T22",0.0032688482931347,"Government","T22: Church Role","Exploratory"
2020-09-01,"0","T1",0.0622996299532545,"Opposition","T1: Mother and Baby Homes & County Homes","Other"
2020-09-01,"0","T2",0.0233602543269329,"Opposition","T2: Survivor Redress & Exclusions","Exploratory"
2020-09-01,"0","T3",0.0245601898005338,"Opposition","T3: Party Politics","Exploratory"
2020-09-01,"0","T4",0.0875326849880977,"Opposition","T4: Tuam Site & Excavation","Managerial"
2020-09-01,"0","T5",0.00840882882337926,"Opposition","T5: Childcare Funding","Managerial"
2020-09-01,"0","T6",0.00944720764783688,"Opposition","T6: Human Rights & Legislation","Exploratory"
2020-09-01,"0","T7",0.205273412951508,"Opposition","T7: Commission Reports & Delays","Other"
2020-09-01,"0","T8",0.00142971641471306,"Opposition","T8: Redress Administration","Managerial"
2020-09-01,"0","T9",0.00294777486739886,"Opposition","T9: Adoption & Identity","Other"
2020-09-01,"0","T10",0.0777514877736991,"Opposition","T10: Archives & Records","Other"
2020-09-01,"0","T11",0.0152410309214884,"Opposition","T11: Infant Mortality & Vaccine Trials","Exploratory"
2020-09-01,"0","T12",0.125838513658791,"Opposition","T12: Family Law & Social Norms","Exploratory"
2020-09-01,"0","T13",0.0165625124559482,"Opposition","T13: Parliamentary Procedure","Managerial"
2020-09-01,"0","T14",0.00369678695540758,"Opposition","T14: Order of Business & Seanad","Managerial"
2020-09-01,"0","T15",0.000983184157846047,"Opposition","T15: Abortion & Eighth Amendment","Other"
2020-09-01,"0","T16",0.151795755004366,"Opposition","T16: Informal & Direct Debate","Exploratory"
2020-09-01,"0","T17",0.0103671908829344,"Opposition","T17: Commission Scope & Establishment","Managerial"
2020-09-01,"0","T18",0.0694069297040391,"Opposition","T18: Grace Case & Child Protection","Exploratory"
2020-09-01,"0","T19",0.0397265943744583,"Opposition","T19: Survivor Truth & Shame","Exploratory"
2020-09-01,"0","T20",0.0551950726459482,"Opposition","T20: Formal & Supportive Debate","Managerial"
2020-09-01,"0","T21",0.00656583039815512,"Opposition","T21: Irish Language","Exploratory"
2020-09-01,"0","T22",0.00160941129326279,"Opposition","T22: Church Role","Exploratory"
2020-09-01,"1","T1",0.0401000421655719,"Government","T1: Mother and Baby Homes & County Homes","Other"
2020-09-01,"1","T2",0.00399407512095006,"Government","T2: Survivor Redress & Exclusions","Exploratory"
2020-09-01,"1","T3",0.00247236890982364,"Government","T3: Party Politics","Exploratory"
2020-09-01,"1","T4",0.13457149270953,"Government","T4: Tuam Site & Excavation","Managerial"
2020-09-01,"1","T5",0.0586383148437474,"Government","T5: Childcare Funding","Managerial"
2020-09-01,"1","T6",0.0189015522543183,"Government","T6: Human Rights & Legislation","Exploratory"
2020-09-01,"1","T7",0.191547484073274,"Government","T7: Commission Reports & Delays","Other"
2020-09-01,"1","T8",0.0126865428414309,"Government","T8: Redress Administration","Managerial"
2020-09-01,"1","T9",0.00300398233798072,"Government","T9: Adoption & Identity","Other"
2020-09-01,"1","T10",0.134144282533762,"Government","T10: Archives & Records","Other"
2020-09-01,"1","T11",0.00248208052177351,"Government","T11: Infant Mortality & Vaccine Trials","Exploratory"
2020-09-01,"1","T12",0.000256201746080306,"Government","T12: Family Law & Social Norms","Exploratory"
2020-09-01,"1","T13",0.171439489546348,"Government","T13: Parliamentary Procedure","Managerial"
2020-09-01,"1","T14",0.0358213422486106,"Government","T14: Order of Business & Seanad","Managerial"
2020-09-01,"1","T15",0.000145245503177162,"Government","T15: Abortion & Eighth Amendment","Other"
2020-09-01,"1","T16",0.0838566566379881,"Government","T16: Informal & Direct Debate","Exploratory"
2020-09-01,"1","T17",0.0519495905953371,"Government","T17: Commission Scope & Establishment","Managerial"
2020-09-01,"1","T18",0.000256736124727191,"Government","T18: Grace Case & Child Protection","Exploratory"
2020-09-01,"1","T19",0.00400383082265036,"Government","T19: Survivor Truth & Shame","Exploratory"
2020-09-01,"1","T20",0.0489317871360433,"Government","T20: Formal & Supportive Debate","Managerial"
2020-09-01,"1","T21",0.000310827758190602,"Government","T21: Irish Language","Exploratory"
2020-09-01,"1","T22",0.000486073568684327,"Government","T22: Church Role","Exploratory"
2020-10-01,"0","T1",0.0304004460894772,"Opposition","T1: Mother and Baby Homes & County Homes","Other"
2020-10-01,"0","T2",0.0129722754371755,"Opposition","T2: Survivor Redress & Exclusions","Exploratory"
2020-10-01,"0","T3",0.077615091390814,"Opposition","T3: Party Politics","Exploratory"
2020-10-01,"0","T4",0.00571245921846125,"Opposition","T4: Tuam Site & Excavation","Managerial"
2020-10-01,"0","T5",0.0048391667148368,"Opposition","T5: Childcare Funding","Managerial"
2020-10-01,"0","T6",0.0429661792360183,"Opposition","T6: Human Rights & Legislation","Exploratory"
2020-10-01,"0","T7",0.0497185564087127,"Opposition","T7: Commission Reports & Delays","Other"
2020-10-01,"0","T8",0.00217374798368751,"Opposition","T8: Redress Administration","Managerial"
2020-10-01,"0","T9",0.0184025701637679,"Opposition","T9: Adoption & Identity","Other"
2020-10-01,"0","T10",0.219261005814861,"Opposition","T10: Archives & Records","Other"
2020-10-01,"0","T11",0.0240242634485915,"Opposition","T11: Infant Mortality & Vaccine Trials","Exploratory"
2020-10-01,"0","T12",0.0224149969625973,"Opposition","T12: Family Law & Social Norms","Exploratory"
2020-10-01,"0","T13",0.0654384898293443,"Opposition","T13: Parliamentary Procedure","Managerial"
2020-10-01,"0","T14",0.0133930741663646,"Opposition","T14: Order of Business & Seanad","Managerial"
2020-10-01,"0","T15",0.00449559637042761,"Opposition","T15: Abortion & Eighth Amendment","Other"
2020-10-01,"0","T16",0.14465206700405,"Opposition","T16: Informal & Direct Debate","Exploratory"
2020-10-01,"0","T17",0.00596353939088617,"Opposition","T17: Commission Scope & Establishment","Managerial"
2020-10-01,"0","T18",0.0216363862245541,"Opposition","T18: Grace Case & Child Protection","Exploratory"
2020-10-01,"0","T19",0.0798714853059354,"Opposition","T19: Survivor Truth & Shame","Exploratory"
2020-10-01,"0","T20",0.12052486426015,"Opposition","T20: Formal & Supportive Debate","Managerial"
2020-10-01,"0","T21",0.0304352776983532,"Opposition","T21: Irish Language","Exploratory"
2020-10-01,"0","T22",0.00308846088093298,"Opposition","T22: Church Role","Exploratory"
2020-10-01,"1","T1",0.0271469628938451,"Government","T1: Mother and Baby Homes & County Homes","Other"
2020-10-01,"1","T2",0.00329568968838419,"Government","T2: Survivor Redress & Exclusions","Exploratory"
2020-10-01,"1","T3",0.0106372506442291,"Government","T3: Party Politics","Exploratory"
2020-10-01,"1","T4",0.00965089645170997,"Government","T4: Tuam Site & Excavation","Managerial"
2020-10-01,"1","T5",0.0455299516630498,"Government","T5: Childcare Funding","Managerial"
2020-10-01,"1","T6",0.0139397472627603,"Government","T6: Human Rights & Legislation","Exploratory"
2020-10-01,"1","T7",0.0385020259711937,"Government","T7: Commission Reports & Delays","Other"
2020-10-01,"1","T8",0.00411670558168454,"Government","T8: Redress Administration","Managerial"
2020-10-01,"1","T9",0.0167850985053811,"Government","T9: Adoption & Identity","Other"
2020-10-01,"1","T10",0.339812884427036,"Government","T10: Archives & Records","Other"
2020-10-01,"1","T11",0.00457181443453118,"Government","T11: Infant Mortality & Vaccine Trials","Exploratory"
2020-10-01,"1","T12",0.0147685312608741,"Government","T12: Family Law & Social Norms","Exploratory"
2020-10-01,"1","T13",0.200246314016501,"Government","T13: Parliamentary Procedure","Managerial"
2020-10-01,"1","T14",0.0159959290568016,"Government","T14: Order of Business & Seanad","Managerial"
2020-10-01,"1","T15",0.00549059984959305,"Government","T15: Abortion & Eighth Amendment","Other"
2020-10-01,"1","T16",0.0803903660424402,"Government","T16: Informal & Direct Debate","Exploratory"
2020-10-01,"1","T17",0.025765136499723,"Government","T17: Commission Scope & Establishment","Managerial"
2020-10-01,"1","T18",0.0108205361267277,"Government","T18: Grace Case & Child Protection","Exploratory"
2020-10-01,"1","T19",0.0417207937375376,"Government","T19: Survivor Truth & Shame","Exploratory"
2020-10-01,"1","T20",0.0893422519276472,"Government","T20: Formal & Supportive Debate","Managerial"
2020-10-01,"1","T21",0.000296505077608556,"Government","T21: Irish Language","Exploratory"
2020-10-01,"1","T22",0.00117400888074114,"Government","T22: Church Role","Exploratory"
2020-11-01,"0","T1",0.0302058729792028,"Opposition","T1: Mother and Baby Homes & County Homes","Other"
2020-11-01,"0","T2",0.012496075026441,"Opposition","T2: Survivor Redress & Exclusions","Exploratory"
2020-11-01,"0","T3",0.10629381217666,"Opposition","T3: Party Politics","Exploratory"
2020-11-01,"0","T4",0.00334571068043851,"Opposition","T4: Tuam Site & Excavation","Managerial"
2020-11-01,"0","T5",0.0467131069358981,"Opposition","T5: Childcare Funding","Managerial"
2020-11-01,"0","T6",0.0381783006625694,"Opposition","T6: Human Rights & Legislation","Exploratory"
2020-11-01,"0","T7",0.0653334139100224,"Opposition","T7: Commission Reports & Delays","Other"
2020-11-01,"0","T8",0.00276965153011406,"Opposition","T8: Redress Administration","Managerial"
2020-11-01,"0","T9",0.0106485513740722,"Opposition","T9: Adoption & Identity","Other"
2020-11-01,"0","T10",0.194216654789997,"Opposition","T10: Archives & Records","Other"
2020-11-01,"0","T11",0.00894939139058446,"Opposition","T11: Infant Mortality & Vaccine Trials","Exploratory"
2020-11-01,"0","T12",0.0335855548682203,"Opposition","T12: Family Law & Social Norms","Exploratory"
2020-11-01,"0","T13",0.0177776455329987,"Opposition","T13: Parliamentary Procedure","Managerial"
2020-11-01,"0","T14",0.0275429364633012,"Opposition","T14: Order of Business & Seanad","Managerial"
2020-11-01,"0","T15",0.0271218805469901,"Opposition","T15: Abortion & Eighth Amendment","Other"
2020-11-01,"0","T16",0.127349151677475,"Opposition","T16: Informal & Direct Debate","Exploratory"
2020-11-01,"0","T17",0.00684628058379489,"Opposition","T17: Commission Scope & Establishment","Managerial"
2020-11-01,"0","T18",0.0864817714944462,"Opposition","T18: Grace Case & Child Protection","Exploratory"
2020-11-01,"0","T19",0.0439355830938184,"Opposition","T19: Survivor Truth & Shame","Exploratory"
2020-11-01,"0","T20",0.0635961280301716,"Opposition","T20: Formal & Supportive Debate","Managerial"
2020-11-01,"0","T21",0.0341785180366283,"Opposition","T21: Irish Language","Exploratory"
2020-11-01,"0","T22",0.0124340082161553,"Opposition","T22: Church Role","Exploratory"
2020-11-01,"1","T1",0.0369280139459611,"Government","T1: Mother and Baby Homes & County Homes","Other"
2020-11-01,"1","T2",0.00818698192350251,"Government","T2: Survivor Redress & Exclusions","Exploratory"
2020-11-01,"1","T3",0.0182037058016858,"Government","T3: Party Politics","Exploratory"
2020-11-01,"1","T4",0.0146868225177514,"Government","T4: Tuam Site & Excavation","Managerial"
2020-11-01,"1","T5",0.114511512907503,"Government","T5: Childcare Funding","Managerial"
2020-11-01,"1","T6",0.00925654533919998,"Government","T6: Human Rights & Legislation","Exploratory"
2020-11-01,"1","T7",0.0747403471082154,"Government","T7: Commission Reports & Delays","Other"
2020-11-01,"1","T8",0.00689163054384917,"Government","T8: Redress Administration","Managerial"
2020-11-01,"1","T9",0.0131987119777832,"Government","T9: Adoption & Identity","Other"
2020-11-01,"1","T10",0.2772012016568,"Government","T10: Archives & Records","Other"
2020-11-01,"1","T11",0.00310364347376519,"Government","T11: Infant Mortality & Vaccine Trials","Exploratory"
2020-11-01,"1","T12",0.0184879928870576,"Government","T12: Family Law & Social Norms","Exploratory"
2020-11-01,"1","T13",0.00912484614897126,"Government","T13: Parliamentary Procedure","Managerial"
2020-11-01,"1","T14",0.053308313608336,"Government","T14: Order of Business & Seanad","Managerial"
2020-11-01,"1","T15",0.0170118475016366,"Government","T15: Abortion & Eighth Amendment","Other"
2020-11-01,"1","T16",0.13532643086821,"Government","T16: Informal & Direct Debate","Exploratory"
2020-11-01,"1","T17",0.0219844312554552,"Government","T17: Commission Scope & Establishment","Managerial"
2020-11-01,"1","T18",0.0231968318222258,"Government","T18: Grace Case & Child Protection","Exploratory"
2020-11-01,"1","T19",0.0332557018413444,"Government","T19: Survivor Truth & Shame","Exploratory"
2020-11-01,"1","T20",0.0998679451649205,"Government","T20: Formal & Supportive Debate","Managerial"
2020-11-01,"1","T21",0.000961857397180138,"Government","T21: Irish Language","Exploratory"
2020-11-01,"1","T22",0.0105646843086459,"Government","T22: Church Role","Exploratory"
2020-12-01,"0","T1",0.0573938195247031,"Opposition","T1: Mother and Baby Homes & County Homes","Other"
2020-12-01,"0","T2",0.0297921190173847,"Opposition","T2: Survivor Redress & Exclusions","Exploratory"
2020-12-01,"0","T3",0.0516801647574627,"Opposition","T3: Party Politics","Exploratory"
2020-12-01,"0","T4",0.0911693459885214,"Opposition","T4: Tuam Site & Excavation","Managerial"
2020-12-01,"0","T5",0.052602675474401,"Opposition","T5: Childcare Funding","Managerial"
2020-12-01,"0","T6",0.0631172854150602,"Opposition","T6: Human Rights & Legislation","Exploratory"
2020-12-01,"0","T7",0.155022586892838,"Opposition","T7: Commission Reports & Delays","Other"
2020-12-01,"0","T8",0.00438083130268789,"Opposition","T8: Redress Administration","Managerial"
2020-12-01,"0","T9",0.00474068899890705,"Opposition","T9: Adoption & Identity","Other"
2020-12-01,"0","T10",0.115761130323329,"Opposition","T10: Archives & Records","Other"
2020-12-01,"0","T11",0.0196753933157778,"Opposition","T11: Infant Mortality & Vaccine Trials","Exploratory"
2020-12-01,"0","T12",0.0223331658322181,"Opposition","T12: Family Law & Social Norms","Exploratory"
2020-12-01,"0","T13",0.0231661206316066,"Opposition","T13: Parliamentary Procedure","Managerial"
2020-12-01,"0","T14",0.00514313482952904,"Opposition","T14: Order of Business & Seanad","Managerial"
2020-12-01,"0","T15",0.0342678446655029,"Opposition","T15: Abortion & Eighth Amendment","Other"
2020-12-01,"0","T16",0.0939346367008908,"Opposition","T16: Informal & Direct Debate","Exploratory"
2020-12-01,"0","T17",0.00829853181755916,"Opposition","T17: Commission Scope & Establishment","Managerial"
2020-12-01,"0","T18",0.0476091757743109,"Opposition","T18: Grace Case & Child Protection","Exploratory"
2020-12-01,"0","T19",0.0638368740318441,"Opposition","T19: Survivor Truth & Shame","Exploratory"
2020-12-01,"0","T20",0.0319516479261823,"Opposition","T20: Formal & Supportive Debate","Managerial"
2020-12-01,"0","T21",0.0193913164066619,"Opposition","T21: Irish Language","Exploratory"
2020-12-01,"0","T22",0.00473151037262134,"Opposition","T22: Church Role","Exploratory"
2020-12-01,"1","T1",0.0359823289128004,"Government","T1: Mother and Baby Homes & County Homes","Other"
